19990323,0,11.846,11.846,11.4901,11.6002,266002.96
19990324,0,11.5885,11.6986,11.4646,11.4901,168858.53
19990325,0,11.4901,11.5275,11.2326,11.5019,225822.77
19990326,0,11.5275,11.5275,11.0969,11.1579,215142.05
19990329,0,11.1834,11.4036,11.1579,11.3309,292959.15
19990330,0,11.3427,11.3427,11.1343,11.2935,385017.63
19990331,0,11.2562,11.4528,11.2562,11.3545,486739.85
19990401,0,11.3053,11.5629,11.3053,11.5629,244641.34
19990405,0,11.6002,11.846,11.6002,11.846,379931.52
19990406,0,11.846,11.8716,11.4901,11.6986,487756.939999999
19990407,0,11.7104,11.9443,11.7104,11.9443,336699.75
19990408,0,11.9561,12.4477,11.9561,12.3493,396715.659999999
19990409,0,12.3376,12.3867,12.1409,12.2157,255322.2
19990412,0,12.3867,13.185,12.3631,12.9765,419603.229999999
19990413,0,13.0021,13.0021,12.546,12.5833,343311.88
19990414,0,12.5342,12.7681,12.5342,12.6816,521324.749999999
19990415,0,12.658,13.3816,12.658,13.3816,367725.01
19990416,0,13.5664,13.5664,13.2715,13.4445,377897.15
19990419,0,13.4071,13.763,13.4071,13.4563,318389.81
19990420,0,13.4445,13.7394,13.3462,13.6647,299571.29
19990421,0,13.6529,13.9852,13.592,13.936,274649.32
19990422,0,13.9105,13.9105,13.6647,13.7886,208021.43
19990423,0,13.763,14.1071,13.7139,13.9714,190220.09
19990426,0,13.9478,14.4276,13.7512,14.2545,322458.63
19990427,0,14.3155,14.3293,13.9714,14.1326,279735.49
19990428,0,14.1444,14.3411,14.1444,14.2919,156651.94
19990429,0,14.3411,14.4138,14.0579,14.2545,257865.14
19990430,0,14.3037,14.4512,14.2919,14.4138,473007.169999999
19990503,0,14.4394,14.8444,14.3528,14.8444,397733.07
19990504,0,14.8208,14.8208,13.936,13.9852,510135.689999999
19990505,0,13.9714,13.9714,13.7021,13.8495,364673.36
19990506,0,13.8613,13.9852,13.7021,13.9478,276683.83
19990507,0,13.997,14.1189,13.7748,13.8731,182082.36
19990510,0,13.8004,13.8004,13.5172,13.5172,125626.67
19990511,0,13.4681,13.4681,13.297,13.3953,281261.3
19990512,0,13.3953,13.4071,13.2715,13.3206,183608.21
19990513,0,13.2715,13.5172,13.1987,13.4681,227857.22
19990514,0,13.4071,13.4071,13.124,13.2341,168349.87
19990517,0,13.1987,13.5054,13.1732,13.3324,213107.54
19990518,0,13.297,13.4071,12.9765,13.1732,320424.23
19990519,0,13.1732,13.2715,12.9883,13.0257,173435.97
19990520,0,12.9883,13.2833,12.9883,13.1987,84937.87
19990521,0,13.1614,13.1614,12.9765,13.0513,143428.07
19990524,0,13.1004,13.1496,12.9038,12.9765,126135.24
19990525,0,13.0021,13.2479,12.9765,13.0867,248710.38
19990526,0,13.0513,13.0513,12.5715,12.5951,300588.47
19990527,0,12.5833,12.7426,12.3867,12.5342,411465.43
19990528,0,12.5833,13.1732,12.5715,13.124,372811.059999999
19990601,0,13.1122,13.1496,12.7799,13.0375,378914.489999999
19990602,0,13.0375,13.2479,13.0375,13.1496,181065.16
19990603,0,13.1584,13.2809,13.034,13.034,142795.874
19990604,0,13.109,13.2809,13.109,13.2809,186849.822
19990607,0,13.3302,13.429,13.269,13.4171,185330.712
19990608,0,13.3677,13.3677,13.1327,13.2809,141783.078
19990609,0,13.2572,13.5652,13.2572,13.5652,189381.554
19990610,0,13.5652,13.6383,13.2315,13.3914,194445.426
19990611,0,13.3559,13.3559,12.639,12.6647,286604.438
19990614,0,12.6884,13.0834,12.6884,12.9353,229891.202
19990615,0,13.0103,13.0458,12.8859,12.9116,125072.95
19990616,0,12.9965,13.034,12.8128,12.8128,83550.77
19990617,0,12.7871,13.0458,12.7871,13.0221,141783.048
19990618,0,12.9609,13.034,12.9609,12.9965,397498.662
19990621,0,12.9846,12.9846,12.5403,12.6647,268881.5
19990622,0,12.6647,12.7634,12.6153,12.7378,174696.966
19990623,0,12.7753,12.8484,12.639,12.7141,174696.992
19990624,0,12.6884,12.7378,12.5166,12.5897,165075.976
19990625,0,12.639,12.8247,12.6272,12.7753,130136.552
19990628,0,12.7871,12.8247,12.6647,12.6765,114439.238
19990629,0,12.639,12.8247,12.639,12.7634,115451.906
19990630,0,12.7753,12.8859,12.7141,12.8622,236474.002
19990701,0,12.8977,13.2809,12.874,13.2809,286098.068
19990702,0,13.3302,13.3421,13.1821,13.3421,162544.206
19990706,0,13.4171,13.4171,13.0834,13.1327,226346.656
19990707,0,13.1821,13.3302,13.1821,13.2572,243056.704
19990708,0,13.2196,13.2196,12.8859,12.9471,324075.736
19990709,0,12.9116,12.9116,12.639,12.7753,366104.188
19990712,0,12.7753,12.7753,12.4415,12.5028,231410.284
19990713,0,12.5166,12.5166,12.1453,12.2697,305846.338
19990714,0,12.3191,12.3191,12.1078,12.171,233435.722
19990715,0,12.1828,12.3685,12.1335,12.3546,503836.22
19990716,0,12.404,12.5403,12.3922,12.5166,209636.498
19990719,0,12.4909,12.5284,12.3546,12.4415,224321.14
19990720,0,12.4672,12.4909,12.2697,12.2697,118996.518
19990721,0,12.3191,12.5403,12.2441,12.5166,272932.392
19990722,0,12.5521,12.7259,12.3428,12.3685,256728.518
19990723,0,12.3191,12.5166,12.3191,12.4672,64308.732
19990726,0,12.4178,12.6272,12.4178,12.4791,120515.598
19990727,0,12.5403,12.6647,12.4415,12.6153,82538.0180000001
19990728,0,12.5403,12.5403,12.2697,12.2934,150897.74
19990729,0,12.2441,12.2441,11.9735,12.1572,194445.442
19990730,0,12.1453,12.404,12.1453,12.2697,197989.95
19990802,0,12.2697,12.2697,12.1078,12.171,158493.23
19990803,0,12.1947,12.1947,12.0091,12.0722,250652.296
19990804,0,12.0959,12.2204,12.0091,12.0466,163556.926
19990805,0,12.0959,12.0959,11.7997,11.8609,156974.122
19990806,0,11.8985,11.8985,11.6516,11.7879,163050.528
19990809,0,11.8372,12.0229,11.776,11.776,134693.856
19990810,0,11.776,11.7997,11.6022,11.701,289136.246
19990811,0,11.701,11.7879,11.5529,11.7879,237486.72
19990812,0,11.7997,11.7997,11.6022,11.6773,99248.1500000001
19990813,0,11.701,11.7385,11.5904,11.6635,145834.018
19990816,0,11.6279,11.6773,11.5292,11.6635,100260.866
19990817,0,11.6635,11.6773,11.5647,11.6635,105324.608
19990818,0,11.6773,11.6773,11.1836,11.2191,199509
19990819,0,11.1697,11.1836,10.9604,11.1836,413196.448
19990820,0,11.2448,11.7622,11.2073,11.7622,287110.706
19990823,0,11.7622,11.7997,11.6022,11.6891,150897.73
19990824,0,11.6516,11.6516,11.5035,11.6141,217738.282
19990825,0,11.6516,11.7997,11.6279,11.7503,488645.302
19990826,0,11.7266,11.7503,11.466,11.5153,157986.866
19990827,0,11.5035,11.5529,11.3317,11.4304,149378.6
19990830,0,11.4304,11.5292,11.4166,11.4541,306859.374
19990831,0,11.4916,11.6022,11.4166,11.5785,473454.17
19990901,0,11.5904,11.6022,11.5035,11.5904,231916.63
19990902,0,11.5734,11.6727,11.4246,11.6608,253928.198
19990903,0,11.6727,12.0339,11.6727,12.0339,355197.1
19990907,0,12.0458,12.0458,11.8593,11.8712,205057.066
19990908,0,11.8354,11.9962,11.7858,11.9962,250401.292
19990909,0,11.9585,12.0081,11.8593,12.0081,180369.616
19990910,0,12.0577,12.1947,11.9704,12.1193,282142.322
19990913,0,12.0955,12.0955,11.9208,12.0577,110337.756
19990914,0,11.9843,11.9962,11.8354,11.9843,206568.636
19990915,0,11.9585,12.157,11.9466,11.9843,386434.336
19990916,0,11.9089,11.9089,11.3253,11.6985,594010.686
19990917,0,11.9089,12.5917,11.8851,12.5917,511887.444
19990920,0,12.6532,12.6532,12.3555,12.4547,326982.912
19990921,0,12.3813,12.3932,12.2066,12.3058,246874.546
19990922,0,12.282,12.3813,12.0835,12.2939,270554.344
19990923,0,12.2562,12.3316,12.0696,12.1332,255943.408
19990924,0,12.1074,12.2324,11.9585,12.1689,148628.61
19990927,0,12.1451,12.3058,12.1074,12.1193,189942.178
19990928,0,12.1074,12.282,11.9704,12.2443,365273.552
19990929,0,12.2324,12.3555,12.1689,12.1947,150643.888
19990930,0,12.2066,12.4666,12.2066,12.3813,127467.818
19991001,0,12.3316,12.5301,12.2066,12.5043,220675.77
19991004,0,12.4805,12.6155,12.4805,12.5301,713417.31
19991005,0,12.5043,12.5043,12.2066,12.2939,330509.506
19991006,0,12.282,12.3555,12.1828,12.3178,259974.122
19991007,0,12.3058,12.417,12.2562,12.2939,213118.31
19991008,0,12.3316,12.5539,12.2681,12.4051,303303.014
19991011,0,12.3813,12.4051,12.2939,12.4051,165254.768
19991012,0,12.3555,12.3555,12.0577,12.2939,352174.158
19991013,0,12.2939,12.3058,12.1451,12.1451,132002.32
19991014,0,12.1074,12.4309,12.0339,12.3316,165758.638
19991015,0,12.4805,12.4805,12.1332,12.1689,385930.486
19991018,0,12.1451,12.1828,11.9208,12.1074,134017.648
19991019,0,12.1332,12.1451,11.9704,12.02,310860.568
19991020,0,12.0339,12.3813,12.0339,12.282,216645.052
19991021,0,12.2185,12.4805,12.2185,12.3316,331517.118
