TIME,OPEN,HIGH,LOW,CLOSE,VOLUME,SUSPICIOUS
45423000,1407800,1407800,1407800,1407800,230,0
45424000,1407800,1407800,1407700,1407700,2400,0
45425000,1407800,1407800,1407700,1407700,2900,0
45427000,1407700,1407700,1407700,1407700,100,0
45428000,1407700,1407700,1407700,1407700,100,0
45432000,1407700,1407700,1407700,1407700,680,0
45434000,1407700,1407700,1407700,1407700,100,0
45435000,1407700,1407700,1407700,1407700,1000,0
45439000,1407700,1407700,1407700,1407700,100,0
45441000,1407700,1407800,1407700,1407700,1800,0
45442000,1407800,1407800,1407800,1407800,100,0
45443000,1407800,1407800,1407800,1407800,200,0
45444000,1407800,1407800,1407700,1407700,1000,0
45449000,1407700,1407700,1407700,1407700,100,0
45450000,1407700,1407700,1407700,1407700,400,0
45451000,1407800,1407800,1407800,1407800,100,0
45453000,1407800,1407900,1407800,1407900,41322,0
45455000,1407800,1407900,1407800,1407900,200,0
45456000,1407900,1407900,1407900,1407900,1450,0
45457000,1407900,1407900,1407900,1407900,1000,0
45458000,1407900,1407900,1407900,1407900,100,0
45463000,1407900,1407900,1407900,1407900,24746,0
45465000,1408000,1408000,1408000,1408000,500,0
45466000,1408000,1408000,1408000,1408000,2000,0
45467000,1408000,1408000,1408000,1408000,2000,0
45468000,1408000,1408000,1408000,1408000,600,0
45469000,1408000,1408000,1408000,1408000,200,0
45471000,1407800,1408000,1407800,1408000,700,0
45472000,1408000,1408000,1408000,1408000,100,0
45474000,1408000,1408000,1407400,1407900,8088,0
45475000,1408000,1408000,1408000,1408000,1100,0
45476000,1408000,1408000,1408000,1408000,5200,0
45477000,1408000,1408000,1407900,1407900,8468,0
45480000,1408000,1408000,1407900,1408000,300,0
45482000,1407900,1407900,1407900,1407900,500,0
45483000,1408000,1408000,1408000,1408000,2297,0
45485000,1408000,1408000,1408000,1408000,4600,0
45486000,1408000,1408000,1408000,1408000,100,0
45487000,1408000,1408000,1408000,1408000,1500,0
45488000,1408000,1408000,1408000,1408000,513,0
45490000,1408000,1408000,1408000,1408000,600,0
45491000,1408000,1408000,1407900,1408000,16874,0
45492000,1408100,1408100,1408100,1408100,700,0
45493000,1408100,1408100,1408100,1408100,100,0
45494000,1408100,1408100,1408100,1408100,100,0
45496000,1408100,1408100,1408100,1408100,2674,0
45497000,1408100,1408100,1408100,1408100,100,0
45501000,1408100,1408100,1408100,1408100,173,0
45502000,1408100,1408100,1408100,1408100,200,0
45503000,1408100,1408100,1408100,1408100,4900,0
45505000,1408000,1408000,1408000,1408000,7100,0
45506000,1408000,1408000,1407900,1408000,5100,0
45507000,1408100,1408100,1408100,1408100,2000,0
45508000,1408000,1408100,1408000,1408100,27517,0
45509000,1408000,1408100,1408000,1408100,400,0
45511000,1408100,1408100,1408000,1408000,2000,0
45512000,1408100,1408100,1408000,1408000,800,0
45513000,1408100,1408100,1408100,1408100,100,0
45514000,1408000,1408100,1408000,1408100,1100,0
45515000,1408000,1408000,1408000,1408000,300,0
45517000,1408000,1408000,1408000,1408000,100,0
45518000,1408000,1408100,1408000,1408100,200,0
45519000,1408000,1408000,1408000,1408000,200,0
45520000,1408100,1408100,1408100,1408100,100,0
45521000,1408000,1408100,1408000,1408100,4571,0
45523000,1407900,1407900,1407900,1407900,100,0
45524000,1408000,1408000,1408000,1408000,100,0
45527000,1407900,1408000,1407900,1408000,200,0
45528000,1407900,1407900,1407900,1407900,119,0
45529000,1408000,1408000,1408000,1408000,375,0
45530000,1408500,1408500,1408500,1408500,30600,0
45532000,1407900,1408000,1407900,1408000,300,0
45533000,1408000,1408000,1408000,1408000,1500,0
45534000,1407900,1408100,1407900,1408100,12200,0
45535000,1407900,1408100,1407900,1408100,200,0
45536000,1408100,1408100,1408000,1408100,4000,0
45537000,1408100,1408100,1408100,1408100,600,0
45538000,1408100,1408100,1408100,1408100,2500,0
45539000,1408000,1408000,1408000,1408000,100,0
45540000,1408100,1408100,1408100,1408100,100,0
45544000,1408100,1408100,1408000,1408000,300,0
45545000,1408100,1408100,1408000,1408100,6200,0
45546000,1408100,1408100,1408100,1408100,100,0
45547000,1408000,1408000,1408000,1408000,1000,0
45548000,1408100,1408500,1408100,1408500,50925,0
45549000,1408200,1408200,1408200,1408200,10402,0
45550000,1408200,1408200,1408200,1408200,200,0
45551000,1408200,1408200,1408200,1408200,2700,0
45552000,1408200,1408300,1408200,1408300,2400,0
45553000,1408300,1408300,1408300,1408300,100,0
45554000,1408300,1408300,1408200,1408200,4600,0
45555000,1408200,1408200,1408200,1408200,4351,0
45556000,1408300,1408300,1408200,1408200,400,0
45560000,1408200,1408300,1408200,1408200,800,0
45561000,1408200,1408300,1408200,1408300,300,0
45562000,1408200,1408300,1408200,1408200,2194,0
45563000,1408200,1408200,1408200,1408200,200,0
45564000,1408200,1408200,1408200,1408200,200,0
45565000,1408200,1408300,1408200,1408300,400,0
45566000,1408300,1408300,1408300,1408300,1900,0
45567000,1408200,1408300,1408200,1408300,4470,0
45568000,1408200,1408200,1408000,1408100,35581,0
45570000,1408300,1408300,1408100,1408100,1100,0
45571000,1408100,1408100,1408100,1408100,200,0
45573000,1408100,1408100,1408000,1408000,12100,0
45574000,1408000,1408000,1407900,1408000,600,0
45575000,1408000,1408000,1408000,1408000,300,0
45576000,1407400,1408000,1407400,1408000,2074,0
45577000,1408000,1408000,1408000,1408000,200,0
45578000,1408000,1408000,1408000,1408000,176,0
45579000,1408000,1408000,1407400,1407400,1987,0
45580000,1408000,1408000,1408000,1408000,418,0
45581000,1408000,1408200,1408000,1408200,13413,0
45582000,1408200,1408300,1407900,1407900,2300,0
45583000,1408300,1408300,1408200,1408300,759,0
45584000,1408300,1408300,1408200,1408300,1100,0
45585000,1408300,1408300,1408300,1408300,2200,0
45586000,1408300,1408300,1408200,1408200,8100,0
45587000,1408200,1408200,1408200,1408200,300,0
45588000,1408300,1408300,1408200,1408200,500,0
45589000,1408300,1408300,1408200,1408200,300,0
45590000,1408200,1408200,1408200,1408200,200,0
45591000,1408200,1408200,1408100,1408100,400,0
45594000,1408300,1408300,1408300,1408300,2300,0
45595000,1408300,1408300,1408200,1408200,300,0
45598000,1408300,1408300,1408300,1408300,4660,0
45602000,1408200,1408200,1408200,1408200,1400,0
45603000,1408300,1408300,1408300,1408300,100,0
45604000,1408200,1408200,1408200,1408200,100,0
45605000,1408300,1408300,1408200,1408300,400,0
45606000,1408300,1408400,1408300,1408300,15182,0
45607000,1408300,1408300,1408300,1408300,100,0
45608000,1408300,1408300,1408300,1408300,2300,0
45611000,1408300,1408300,1408300,1408300,149,0
45616000,1408300,1408300,1408300,1408300,1000,0
45618000,1408300,1408400,1408300,1408400,31473,0
45619000,1408300,1408300,1408300,1408300,4631,0
45620000,1408300,1408300,1408300,1408300,100,0
45624000,1408300,1408400,1408300,1408300,1635,0
45625000,1408300,1408400,1408300,1408300,1200,0
45626000,1408300,1408400,1408300,1408400,1800,0
45627000,1408300,1408300,1408300,1408300,200,0
45630000,1408300,1408300,1408300,1408300,100,0
45633000,1408400,1408400,1408400,1408400,700,0
45635000,1408300,1408400,1408300,1408400,600,0
45638000,1408400,1408400,1408300,1408300,12157,0
45639000,1408300,1408300,1408200,1408200,900,0
45640000,1408300,1408300,1408300,1408300,100,0
45641000,1408300,1408300,1408300,1408300,100,0
45642000,1408300,1408300,1408300,1408300,1000,0
45643000,1408300,1408300,1408300,1408300,300,0
45644000,1408300,1408300,1408200,1408200,200,0
45645000,1408300,1408300,1408300,1408300,200,0
45646000,1408300,1408300,1408300,1408300,100,0
45647000,1408300,1408300,1408300,1408300,100,0
45648000,1408300,1408300,1408300,1408300,100,0
45649000,1408200,1408300,1408200,1408300,300,0
45650000,1408300,1408300,1408200,1408200,600,0
45651000,1408300,1408300,1408300,1408300,100,0
45652000,1408300,1408300,1407700,1408200,3374,0
45653000,1408300,1408300,1408300,1408300,100,0
45654000,1408300,1408300,1408200,1408200,1046,0
45656000,1408300,1408300,1408300,1408300,520,0
45657000,1408300,1408300,1408200,1408200,200,0
45658000,1408300,1408300,1408300,1408300,200,0
45659000,1408300,1408300,1408300,1408300,100,0
45660000,1408300,1408300,1408300,1408300,1566,0
45661000,1408200,1408300,1408200,1408300,1400,0
45663000,1408300,1408500,1408300,1408500,14899,0
45664000,1408400,1408500,1408400,1408500,1400,0
45665000,1408400,1408500,1408400,1408400,2900,0
45666000,1408500,1408500,1408500,1408500,200,0
45667000,1408500,1408500,1408500,1408500,100,0
45668000,1408400,1408400,1408400,1408400,100,0
45669000,1408500,1408500,1408400,1408400,3400,0
45670000,1408400,1408500,1408400,1408400,3876,0
45671000,1408300,1408300,1408300,1408300,500,0
45673000,1408400,1408400,1408400,1408400,1154,0
45676000,1408400,1408400,1408400,1408400,872,0
45677000,1408400,1408400,1408400,1408400,100,0
45678000,1408400,1408400,1408400,1408400,300,0
45679000,1408400,1408500,1408400,1408500,2757,0
45681000,1408500,1408500,1408500,1408500,700,0
45682000,1408400,1408400,1408400,1408400,300,0
45683000,1408500,1408500,1408500,1408500,100,0
45684000,1408500,1408500,1408400,1408400,500,0
45685000,1408400,1408400,1408400,1408400,200,0
45686000,1408400,1408400,1408400,1408400,200,0
45687000,1408400,1408500,1408400,1408500,2800,0
45689000,1408400,1408400,1408400,1408400,200,0
45690000,1408300,1408500,1408300,1408500,1700,0
45691000,1408400,1408400,1408400,1408400,400,0
45692000,1408400,1408400,1408400,1408400,600,0
45693000,1408300,1408400,1408300,1408400,10200,0
45695000,1408400,1408400,1408400,1408400,100,0
45696000,1408400,1408400,1408400,1408400,100,0
45697000,1408400,1408400,1408400,1408400,300,0
45699000,1408400,1408400,1408400,1408400,100,0
45700000,1408400,1408400,1408400,1408400,500,0
45701000,1408300,1408300,1408300,1408300,100,0
45702000,1408400,1408400,1408400,1408400,400,0
45703000,1408400,1408400,1408300,1408400,3200,0
45704000,1408400,1408400,1408300,1408300,1400,0
45705000,1408400,1408400,1408400,1408400,300,0
45706000,1408400,1408400,1408400,1408400,300,0
45707000,1408300,1408300,1408300,1408300,200,0
45708000,1408400,1408400,1408400,1408400,100,0
45709000,1408400,1408500,1408400,1408400,13300,0
45710000,1408500,1408500,1408400,1408400,1300,0
45711000,1408500,1408500,1408500,1408500,300,0
45712000,1408500,1408500,1408500,1408500,200,0
45713000,1408500,1408500,1408500,1408500,1100,0
45715000,1408500,1408500,1408500,1408500,2700,0
45716000,1408400,1408500,1408400,1408500,400,0
45717000,1408500,1408500,1408500,1408500,100,0
45718000,1408500,1408500,1408500,1408500,1100,0
45720000,1408500,1408500,1408500,1408500,1200,0
45721000,1408500,1408500,1408500,1408500,100,0
45723000,1408500,1408500,1408500,1408500,100,0
45727000,1408500,1408500,1408500,1408500,400,0
45728000,1408500,1408500,1408500,1408500,450,0
45729000,1408500,1408500,1408500,1408500,1000,0
45730000,1408500,1408500,1408500,1408500,100,0
45732000,1408500,1408500,1408500,1408500,300,0
45734000,1408500,1408500,1408500,1408500,100,0
45735000,1408500,1408500,1408500,1408500,100,0
45736000,1408500,1408500,1408500,1408500,1800,0
45738000,1408400,1408500,1408400,1408500,400,0
45741000,1408500,1408500,1408500,1408500,300,0
45742000,1408500,1408600,1408500,1408500,15340,0
45743000,1408500,1408500,1408500,1408500,400,0
45744000,1408600,1408600,1408500,1408500,700,0
45748000,1408500,1408500,1408500,1408500,460,0
45749000,1408600,1408600,1408600,1408600,11900,0
45750000,1408500,1408700,1408500,1408700,108348,0
45751000,1408700,1408700,1408600,1408700,7100,0
45752000,1408700,1408700,1408700,1408700,2700,0
45753000,1408700,1408800,1408700,1408800,48529,0
45754000,1408800,1408800,1408700,1408700,43126,0
45755000,1408700,1408800,1408700,1408800,800,0
45756000,1408700,1408800,1408700,1408700,26534,0
45757000,1408700,1408800,1408700,1408800,3726,0
45758000,1408800,1408800,1408800,1408800,500,0
45760000,1408800,1408800,1408700,1408800,5200,0
45762000,1408800,1408800,1408800,1408800,1195,0
45763000,1408800,1408800,1408700,1408800,14389,0
45764000,1408800,1408800,1408800,1408800,1200,0
45765000,1408800,1408800,1408700,1408700,6653,0
45766000,1408800,1408800,1408700,1408800,3800,0
45767000,1408700,1408700,1408700,1408700,100,0
45768000,1408700,1408800,1408700,1408800,900,0
45769000,1408700,1408800,1408700,1408800,2942,0
45770000,1408800,1408800,1408800,1408800,100,0
45772000,1408700,1408700,1408700,1408700,700,0
45773000,1408800,1408800,1408700,1408800,5850,0
45774000,1408700,1408800,1408700,1408800,11100,0
45775000,1408700,1408800,1408700,1408800,1700,0
45776000,1408800,1408800,1408700,1408700,2200,0
45779000,1408700,1408700,1408700,1408700,100,0
45783000,1408700,1408700,1408700,1408700,1800,0
45785000,1408700,1408800,1408700,1408700,1114,0
45787000,1408800,1408800,1408700,1408700,800,0
45788000,1408800,1408800,1408800,1408800,300,0
45790000,1408700,1408700,1408700,1408700,100,0
45791000,1408800,1408800,1408800,1408800,700,0
45794000,1408800,1408800,1408800,1408800,877,0
45796000,1408700,1408700,1408700,1408700,100,0
45799000,1408800,1408800,1408800,1408800,500,0
45800000,1408800,1408800,1408800,1408800,464,0
45802000,1408800,1408800,1408700,1408700,1200,0
45803000,1408700,1408800,1408700,1408800,700,0
45804000,1408800,1408800,1408800,1408800,500,0
45806000,1408800,1408800,1408800,1408800,233,0
45808000,1408700,1408800,1408700,1408800,1200,0
45809000,1408800,1408800,1408800,1408800,375,0
45810000,1408700,1408700,1408700,1408700,600,0
45811000,1408800,1408800,1408800,1408800,100,0
45812000,1408800,1408800,1408700,1408700,3700,0
45814000,1408700,1408700,1408700,1408700,100,0
45815000,1408700,1408700,1408700,1408700,600,0
45816000,1408800,1408800,1408800,1408800,400,0
45817000,1408800,1408800,1408800,1408800,100,0
45818000,1408800,1408900,1408800,1408900,19145,0
45820000,1408900,1408900,1408900,1408900,300,0
45821000,1408900,1408900,1408900,1408900,2200,0
45822000,1408900,1408900,1408900,1408900,200,0
45823000,1408900,1408900,1408900,1408900,300,0
45826000,1408900,1409000,1408900,1409000,16902,0
45827000,1408900,1408900,1408900,1408900,100,0
45828000,1409000,1409000,1409000,1409000,800,0
45830000,1409000,1409000,1409000,1409000,1100,0
45831000,1409000,1409000,1409000,1409000,2300,0
45832000,1408900,1408900,1408900,1408900,2000,0
